created_at	|	username	|	userid	|	tweet_id_str	|	in_reply_to_user_id	|	text	|	EndColumn
Thu Feb 16 19:59:06 +0000 2017	|	Sen. Tammy Baldwin	|	1074518754	|	832318405730508800	|	1074518754	|	I cannot support an @EPA Administrator who refuses to see &amp; denies the impact of #climatechange on our world. #PollutingPruitt	|	$#%
Thu Feb 16 19:59:50 +0000 2017	|	Amy Klobuchar	|	33537967	|	832318592641331200	|	null	|	Immigrants lead over 70 Fortune 500 companies &amp; are about 25% of US Nobel laureates. They strengthen our communities. #DayWithoutImmigrants	|	$#%
Thu Feb 16 20:00:17 +0000 2017	|	Brian Schatz	|	47747074	|	832318704394334209	|	null	|	I miss President Obama.	|	$#%
Thu Feb 16 20:00:53 +0000 2017	|	Leader McConnell	|	1249982359	|	832318854957244416	|	null	|	‘It’s Getting Worse’ → #Obamacare’s health insurance markets are flirting with financial disaster https://t.co/6e1cFeqQvs	|	$#%
Thu Feb 16 20:03:01 +0000 2017	|	Tammy Duckworth	|	1058520120	|	832319393719840769	|	null	|	Great to meet w IL #CommunityCollege Trustees. I’ll keep working to make #highereducation more accessible &amp; afforda… https://t.co/XCnnAMrvKG	|	$#%
Thu Feb 16 20:03:17 +0000 2017	|	Senator Jeff Merkley	|	29201047	|	832319459637485572	|	null	|	#Pruitt withheld emails with Big Oil for 2 years. What’s he hiding? @SenMajLdr: @EPWDems demand full vetting before… https://t.co/VQna1oEh7m	|	$#%
Thu Feb 16 20:03:24 +0000 2017	|	Bernie Sanders	|	29442313	|	832319490364944384	|	null	|	LIVE: Join me and Rev. Dr. William Barber to talk about building a grassroots movement to fight for justice. https://t.co/vpOaAbDmWg	|	$#%
Thu Feb 16 20:03:42 +0000 2017	|	Kamala Harris	|	30354991	|	832319562930671620	|	null	|	#BlackHistoryMonth is a time to recognize &amp; celebrate the contributions that black people in this country have made https://t.co/ytc9NqcCeN	|	$#%
Thu Feb 16 20:06:22 +0000 2017	|	Sen. Maggie Hassan	|	946549322	|	832320235919261698	|	null	|	Maternity coverage is essential. That a high-ranking Trump nominee would say otherwise is deeply troubling. https://t.co/i0UnLKQxqp	|	$#%
Thu Feb 16 20:07:24 +0000 2017	|	Shelley Moore Capito	|	193794406	|	832320496888864768	|	null	|	HAPPENING SOON: Watch me join @POTUS at the White House to sign my CRA overturning an Obama-era anti-coal rule:  https://t.co/Ep7VVfG90y	|	$#%
Thu Feb 16 20:10:01 +0000 2017	|	Senator Roy Blunt	|	21269970	|	832321153444220932	|	null	|	New Market Tax Credit has a proven track record of bringing new investments to communities that need them most https://t.co/XlcDjqKyxe	|	$#%
Thu Feb 16 20:11:01 +0000 2017	|	Sen. Maria Cantwell	|	117501995	|	832321405605777408	|	null	|	If Scott #Pruitt doesn't work to cut down carbon emissions &amp; address #ClimateChange it will seriously damage WA state fishing economy	|	$#%
Thu Feb 16 20:11:11 +0000 2017	|	Senator Patty Murray	|	293131808	|	832321446206648320	|	null	|	NOW: Murray on the Senate floor to speak on why she's voting NO on #Pruitt to head up @EPA. Watch here: https://t.co/jOjmxKKTw4	|	$#%
Thu Feb 16 20:11:34 +0000 2017	|	Senator Patty Murray	|	293131808	|	832321545343266817	|	293131808	|	Murray: Pruitt's nomination marks another of #TrumpsBrokenPromises to put needs of families first over big corporations &amp; special interests.	|	$#%
Thu Feb 16 20:12:07 +0000 2017	|	Senator Chris Coons	|	15324851	|	832321681888776192	|	null	|	(1/5) Taxing Americans who are grieving the death of a child or adjusting to a life-changing disability is simply unconscionable.	|	$#%
Thu Feb 16 20:12:16 +0000 2017	|	ChuckGrassley	|	10615232	|	832321720920977408	|	null	|	Jay + Ros Gunderson from Ringsted are visiting D.C. Jay is speaking about biofuels at the… https://t.co/vTRHWC6WDq	|	$#%
Thu Feb 16 20:12:54 +0000 2017	|	Senator Patty Murray	|	293131808	|	832321881374150656	|	293131808	|	Pruitt has a clear conflict of interest - has filed 19 cases against the EPA to overturn environmental regulations as AG of Oklahoma.	|	$#%
Thu Feb 16 20:13:52 +0000 2017	|	Martin Heinrich	|	1099199839	|	832322120961056768	|	null	|	Flynn’s resignation is tip of iceberg. So many Qs unanswered about Russia's interference in election &amp; its communication with Trump team.	|	$#%
Thu Feb 16 20:14:03 +0000 2017	|	Martin Heinrich	|	1099199839	|	832322170562940928	|	null	|	We must have a nonpartisan commission comprehensively investigate Trump's ties to Russia and Russia interference in our election.	|	$#%
Thu Feb 16 20:14:03 +0000 2017	|	Senator Patty Murray	|	293131808	|	832322166779736067	|	293131808	|	At the same time as rolling back regs projected to save thousands of lives each year, was collecting millions from fossil fuel industry.	|	$#%
Thu Feb 16 20:14:35 +0000 2017	|	Senator Angus King	|	1068481578	|	832322303308476416	|	null	|	Thanks to @MaineCalling for a great discussion earlier! ICYMI, you can listen here: https://t.co/yoQ8KONAUF #mepolitics	|	$#%
Thu Feb 16 20:14:42 +0000 2017	|	Senator Patty Murray	|	293131808	|	832322331049652230	|	293131808	|	Even more, it’s unnerving to think the President would choose a climate change denier like Pruitt to set our national environmental policy.	|	$#%
Thu Feb 16 20:15:12 +0000 2017	|	Senator Jeff Merkley	|	29201047	|	832322457801474049	|	null	|	#Pruitt withheld emails with Big Oil for 2 years. What’s he hiding? @SenateMajLdr: @EPWDems demand full vetting bef… https://t.co/28ZZC4LrVl	|	$#%
Thu Feb 16 20:15:26 +0000 2017	|	Senator Patty Murray	|	293131808	|	832322518207889410	|	293131808	|	Pruitt would be devastating for WA state - already seeing effects of climate change, from longer wildfire seasons to ocean acidification.	|	$#%
Thu Feb 16 20:16:26 +0000 2017	|	Senator Patty Murray	|	293131808	|	832322770692341762	|	293131808	|	Deeply concerned if WA state would continue to receive support it needs to restore salmon runs, continue Hanford cleanup, and more.	|	$#%
Thu Feb 16 20:16:56 +0000 2017	|	Senator Chris Coons	|	15324851	|	832322893631598592	|	null	|	(2/5) We forgive student loan debt because that's what is right. Requiring them to pay a surprise tax serves no public policy purpose.	|	$#%
Thu Feb 16 20:17:17 +0000 2017	|	Senator Patty Murray	|	293131808	|	832322981875552260	|	293131808	|	I will fight against an EPA nominee – or an Administrator – who will not join us in the fight for a better future for generations to come.	|	$#%
Thu Feb 16 20:17:34 +0000 2017	|	Cory Gardner	|	235217558	|	832323051912060928	|	null	|	Just met w/ Coloradans from different companies across CO's aerospace industry that are helping to build @NASA's Or… https://t.co/BYRvxmKZBN	|	$#%
Thu Feb 16 20:17:47 +0000 2017	|	Jerry Moran	|	18632666	|	832323107817922560	|	null	|	As we celebrate #BlackHistoryMonth, I encourage Kansans to learn more about Nicodemus. https://t.co/IeEeRePA0M https://t.co/kklzE3kt6X	|	$#%
Thu Feb 16 20:19:38 +0000 2017	|	Chris Murphy	|	150078976	|	832323575403147265	|	null	|	"Banning lifetime limits" sounds like abstract healthcare policy speak - until you read a story like this https://t.co/eStkjwrah4	|	$#%
Thu Feb 16 20:19:47 +0000 2017	|	Sen Dianne Feinstein	|	476256944	|	832323612614995969	|	null	|	(1/2) Attorney General Sessions must recuse himself from Trump, Russia investigations. Read @JudiciaryDems letter: https://t.co/W8DWcsATHP	|	$#%
Thu Feb 16 20:20:27 +0000 2017	|	Sen. Maggie Hassan	|	946549322	|	832323778130608128	|	null	|	I will vote against Mr. Pruitt’s nomination and I urge my colleagues to do the same. https://t.co/feMqdlXgdU	|	$#%
Thu Feb 16 20:20:32 +0000 2017	|	Sen Dianne Feinstein	|	476256944	|	832323799441883136	|	476256944	|	(2/2) We’re calling on @TheJusticeDept to separate itself from White House on criminal and civil enforcement matters. Independence is key.	|	$#%
Thu Feb 16 20:20:39 +0000 2017	|	Senator Angus King	|	1068481578	|	832323829003345921	|	null	|	Joined @SenRobPortman &amp; @ChrisCoons today to reintro the bipartisan Stop Taxing Death and Disability Act: https://t.co/s483pvRD8a	|	$#%
Thu Feb 16 20:24:10 +0000 2017	|	Senator Dick Durbin	|	247334603	|	832324713141719041	|	null	|	I'm proud to cosponsor legislation w/ @SenCortezMasto &amp; @MazieHirono to rescind President Trump's #MassDeportation… https://t.co/HYOZxI1d9a	|	$#%
Thu Feb 16 20:24:38 +0000 2017	|	Senator Angus King	|	1068481578	|	832324831555239938	|	null	|	Inspired by a Maine family, our bill would end a student loan tax penalty levied on parents after a child's death or permanent disability.	|	$#%
Thu Feb 16 20:24:53 +0000 2017	|	Senator Bob Casey	|	171598736	|	832324893647761408	|	null	|	On the Senate floor now, discussing my opposition to the  nomination of Scott Pruitt to lead the EPA, watch here: https://t.co/NdS6iWr8jA	|	$#%
Thu Feb 16 20:24:48 +0000 2017	|	Senator Dick Durbin	|	247334603	|	832324875851333632	|	247334603	|	Breaking up families &amp; depriving cities of critical fed funding doesn’t make us safer – it dishonors our heritage as a nation of immigrants	|	$#%
Thu Feb 16 20:25:01 +0000 2017	|	Sen. Tammy Baldwin	|	1074518754	|	832324927491485696	|	null	|	Despite President Trump's campaign pledge not to cut Medicare or Social Security, he nominates Mulvaney who supports cuts to both programs.	|	$#%
Thu Feb 16 20:24:59 +0000 2017	|	Senator Chris Coons	|	15324851	|	832324921841819648	|	null	|	(3/5) I urge Congress to pass the Stop Taxing Death &amp; Disability Act immediately. https://t.co/ElUAWDeUZw	|	$#%
Thu Feb 16 20:25:17 +0000 2017	|	Sen. Patrick Leahy	|	242836537	|	832324996898889729	|	null	|	I enjoyed my online chat today with the bright young students of @JerichoElem. I am so proud of #VT students &amp; teac… https://t.co/KymgFEMbGe	|	$#%
Thu Feb 16 20:25:15 +0000 2017	|	Senator Dick Durbin	|	247334603	|	832324986912256003	|	247334603	|	This bill would end the Administration’s #MassDeportation scheme and begin to lay the groundwork for a smarter, fairer #immigration approach	|	$#%
Thu Feb 16 20:25:51 +0000 2017	|	Senator Tim Kaine	|	172858784	|	832325139463360513	|	null	|	Honored to host African American leaders from across Virginia for coffee, donuts and discussion this morning during… https://t.co/CRptK3hzrm	|	$#%
Thu Feb 16 20:26:27 +0000 2017	|	Senator Angus King	|	1068481578	|	832325290714095617	|	null	|	No one in America should have to endure the pain or financial hardship caused by such a senseless policy. This bill is the right thing to do	|	$#%
Thu Feb 16 20:26:54 +0000 2017	|	Kamala Harris	|	30354991	|	832325403989655552	|	null	|	Our nation is stronger because of the generations of immigrants who came here. I stand with those participating in a #DayWithoutImmigrants.	|	$#%
Thu Feb 16 20:27:18 +0000 2017	|	Senator Chris Coons	|	15324851	|	832325503503761409	|	null	|	(4/5) I am thrilled to introduce with @SenCoryGardner @SenatorIsakson @SenJohnHoeven @PattyMurray	|	$#%
Thu Feb 16 20:28:30 +0000 2017	|	Senator Bob Corker	|	73303753	|	832325804281438208	|	null	|	Enjoyed meeting with Tennessee State Treasurer Lillard earlier this week to discuss our state’s financial status an… https://t.co/7DmXIQU4K1	|	$#%
Thu Feb 16 20:28:42 +0000 2017	|	Senator Bob Casey	|	171598736	|	832325854667665408	|	null	|	Scott Pruitt has stood up for oil &amp; gas companies but has refused to stand up for the most vulnerable members of our society	|	$#%
Thu Feb 16 20:29:06 +0000 2017	|	Senator Chris Coons	|	15324851	|	832325957172224001	|	null	|	(5/5) Thank you also to @SenBlumenthal @SenFeinstein @SenatorCollins @SenatorCarper @timkaine &amp; @stabenow	|	$#%
Thu Feb 16 20:31:28 +0000 2017	|	Senator Bob Casey	|	171598736	|	832326551702208512	|	null	|	Protecting the Chesapeake Bay is critical for PA, but Scott Pruitt opposes efforts to do so. I'll vote against his nomination	|	$#%
Thu Feb 16 20:31:48 +0000 2017	|	Senator Mike Rounds	|	2955485182	|	832326633734471681	|	null	|	The last time I visited w @katiecouric, she was receiving the Al Neuharth award at USD. Today, an interview. Watch:… https://t.co/4UlQfjrmS0	|	$#%
Thu Feb 16 20:32:33 +0000 2017	|	Senator Tom Carper	|	249787913	|	832326825812643840	|	null	|	Scott Pruitt does not understand that climate change is a matter of survival in the First State. #RejectPruitt https://t.co/T1p9J6NOlr	|	$#%
Thu Feb 16 20:32:50 +0000 2017	|	Senator Angus King	|	1068481578	|	832326894976647168	|	null	|	.@WCSH6 last year reported on the Brennen family whose tragic story inspired this bill. I hope we can act for them: https://t.co/oVHY1Mx3TG	|	$#%
Thu Feb 16 20:34:02 +0000 2017	|	Ed Markey	|	21406834	|	832327197587341312	|	null	|	Statement today from @realDonaldTrump, makes it urgent we pass my no first-use #nuclear weapons bill with… https://t.co/XwrV3Vv3BO	|	$#%
Thu Feb 16 20:34:59 +0000 2017	|	Ed Markey	|	21406834	|	832327436792655874	|	null	|	Statement today from @realDonaldTrump makes it urgent we pass my no first-use #nuclear weapons bill with… https://t.co/kEaU0fOwBi	|	$#%
Thu Feb 16 20:34:58 +0000 2017	|	Senator Bob Casey	|	171598736	|	832327433638596611	|	null	|	Scott Pruitt has been nominated to lead the Environmental Protection Agency. Only one problem- he's against protecting the environment.	|	$#%
Thu Feb 16 20:39:23 +0000 2017	|	Senator Jon Tester	|	515822213	|	832328542704771072	|	null	|	Be sure to follow my new @SVACDems twitter page for all things #vets related! #mtpol https://t.co/y2desvIZTB	|	$#%
Thu Feb 16 20:40:00 +0000 2017	|	Sen. Maria Cantwell	|	117501995	|	832328700733460480	|	null	|	I've joined my colleagues in calling for an in-depth investigation into General Flynn &amp; all contact w/ Russian Gov't https://t.co/1oI66SrszM	|	$#%
Thu Feb 16 20:40:06 +0000 2017	|	Cory Gardner	|	235217558	|	832328724347510784	|	null	|	Heading to the Senate floor to discuss the importance of #Agriculture to Colorado. Watch live here: https://t.co/LoKspv71t1	|	$#%
Thu Feb 16 20:42:25 +0000 2017	|	Ben Sasse	|	1480852568	|	832329307016089601	|	null	|	.@SenJohnMcCain:
"No US Navy ship has been sunk in active conflict &amp; no ground forces have been killed by enemy airstrike since1953"
Amazing	|	$#%
Thu Feb 16 20:42:51 +0000 2017	|	SenDanSullivan	|	2891210047	|	832329418269941760	|	null	|	Today we honor and remember Elizabeth Peratrovich, an instrumental leader in the fight for equal rights for Alaska… https://t.co/6eQKkrXoia	|	$#%
Thu Feb 16 20:44:18 +0000 2017	|	Bernie Sanders	|	29442313	|	832329781815422976	|	null	|	If you make over $250,000 a year, you should pay Social Security taxes on all of your income, just like middle class workers do.	|	$#%
Thu Feb 16 20:45:01 +0000 2017	|	Senator Roy Blunt	|	21269970	|	832329960555683840	|	null	|	From a child development center, to a new grocery store, to hundreds of rural manufacturing jobs, the #NMTC works: https://t.co/XlcDjqKyxe	|	$#%
Thu Feb 16 20:45:09 +0000 2017	|	Tom Cotton	|	968650362	|	832329994948968448	|	null	|	READ “Boozman, Cotton call for assessment of detainees at GITMO” via @Region8News https://t.co/E8b5OmFBfe	|	$#%
Thu Feb 16 20:45:21 +0000 2017	|	Senator Thom Tillis	|	2964174789	|	832330044215287809	|	null	|	I enjoyed meeting with Kristine Hughes and @SONC_BeAFan yesterday! #SOHillDay @SpecialOlympics https://t.co/SY0AGUUDwz	|	$#%
Thu Feb 16 20:48:13 +0000 2017	|	Johnny Isakson	|	78403308	|	832330769129467904	|	null	|	I introduced bipartisan legislation to aid rural hospitals, ensure they are fairly reimbursed for their services. https://t.co/Y7LQsyFMy5	|	$#%
Thu Feb 16 20:48:57 +0000 2017	|	Dean Heller	|	266133081	|	832330953381048322	|	null	|	VIDEO: At @GOPSenFinance, discussed protections for #NV’s seniors &amp; low-income families as we work to #ConfirmVerma: https://t.co/C9kHdVW37x	|	$#%
Thu Feb 16 20:50:01 +0000 2017	|	Kamala Harris	|	30354991	|	832331218045771776	|	null	|	At 4:15 p.m. ET, I will be taking to the Senate floor for my maiden speech. Make sure to tune in to @CSPAN.	|	$#%
Thu Feb 16 20:51:00 +0000 2017	|	Kirsten Gillibrand	|	72198806	|	832331467262922753	|	null	|	Hope to keep doing my part to live up to these words. A happy belated to Susan B. Anthony! https://t.co/Y1QklvVBN3	|	$#%
Thu Feb 16 20:57:30 +0000 2017	|	Senator John Boozman	|	5558312	|	832333104274665472	|	null	|	I'll be joining @DaveElswickShow live in 10 minutes. You can listen to the interview here https://t.co/5P1VP6jNtz	|	$#%
Thu Feb 16 21:05:17 +0000 2017	|	Senator Bob Casey	|	171598736	|	832335063148797952	|	null	|	The measure @realDonaldTrump is about to sign into law will undermine clean water in PA &amp; throughout nation. I voted against it.	|	$#%
Thu Feb 16 21:05:30 +0000 2017	|	CatherineCortezMasto	|	3145735852	|	832335117788004353	|	null	|	Our party needs new generation of diverse leaders. That's why I support @WillMcCurdyII to be our next @nvdems Chair https://t.co/09snLtUomM	|	$#%
Thu Feb 16 21:06:23 +0000 2017	|	Senator Gary Peters	|	236511574	|	832335340694298624	|	null	|	Community colleges are a springboard to a brighter future. Great to meet w MI colleges about the importance of qual… https://t.co/pqtksu4GQ0	|	$#%
Thu Feb 16 21:06:49 +0000 2017	|	Senator John Boozman	|	5558312	|	832335448018149376	|	null	|	Great to join @DaveElswickShow https://t.co/iDN8HMQrye	|	$#%
Thu Feb 16 21:07:03 +0000 2017	|	Richard Blumenthal	|	278124059	|	832335504628649993	|	null	|	Blanket deportation policy gives domestic abusers a weapon against victims https://t.co/aPV0OXMVA7	|	$#%
Thu Feb 16 21:10:04 +0000 2017	|	Senator Dick Durbin	|	247334603	|	832336266331054080	|	null	|	I’ll join @JakeTapper on @CNN in a minute to discuss unanswered questions about Trump’s #RussianConnection and more. Tune in	|	$#%
Thu Feb 16 21:10:45 +0000 2017	|	Sen Dianne Feinstein	|	476256944	|	832336438167494656	|	null	|	For a fair and thorough investigation into Russia connections, all related documents must be preserved. Our letter: https://t.co/6GSxu1q4TH	|	$#%
